group,element,private_creator,vr,vm,keyword,name,description,retired,vendors,sources
3006,0012,,SQ,1,RTReferencedStudySequence,RT Referenced Study Sequence,,N,standard,PS3.6
3006,0014,,SQ,1,RTReferencedSeriesSequence,RT Referenced Series Sequence,,N,standard,PS3.6
3006,0016,,SQ,1,ContourImageSequence,Contour Image Sequence,,N,standard,PS3.6
3006,0018,,SQ,1,PredecessorStructureSetSequence,Predecessor Structure Set Sequence,,N,standard,PS3.6
3006,0020,,SQ,1,StructureSetROISequence,Structure Set ROI Sequence,,N,standard,PS3.6
3006,0022,,IS,1,ROINumber,ROI Number,,N,standard,PS3.6
3006,0024,,UI,1,ReferencedFrameOfReferenceUID,Referenced Frame of Reference UID,,N,standard,PS3.6
3006,0026,,LO,1,ROIName,ROI Name,,N,standard,PS3.6
3006,0028,,ST,1,ROIDescription,ROI Description,,N,standard,PS3.6
3006,002A,,IS,3,ROIDisplayColor,ROI Display Color,,N,standard,PS3.6
3006,002C,,DS,1,ROIVolume,ROI Volume,,N,standard,PS3.6
3006,002D,,DT,1,ROIDateTime,ROI DateTime,,N,standard,PS3.6
3006,002E,,DT,1,ROIObservationDateTime,ROI Observation DateTime,,N,standard,PS3.6
3006,0030,,SQ,1,RTRelatedROISequence,RT Related ROI Sequence,,N,standard,PS3.6
3006,0033,,CS,1,RTROIRelationship,RT ROI Relationship,,N,standard,PS3.6
3006,0036,,CS,1,ROIGenerationAlgorithm,ROI Generation Algorithm,,N,standard,PS3.6
3006,0037,,SQ,1,ROIDerivationAlgorithmIdentificationSequence,ROI Derivation Algorithm Identification Sequence,,N,standard,PS3.6
3006,0038,,LO,1,ROIGenerationDescription,ROI Generation Description,,N,standard,PS3.6
3006,0039,,SQ,1,ROIContourSequence,ROI Contour Sequence,,N,standard,PS3.6
3006,0040,,SQ,1,ContourSequence,Contour Sequence,,N,standard,PS3.6
3006,0042,,CS,1,ContourGeometricType,Contour Geometric Type,,N,standard,PS3.6
3006,0044,,DS,1,ContourSlabThickness,Contour Slab Thickness,,Y,standard,PS3.6
3006,0045,,DS,3,ContourOffsetVector,Contour Offset Vector,,Y,standard,PS3.6
3006,0046,,IS,1,NumberOfContourPoints,Number of Contour Points,,N,standard,PS3.6
3006,0048,,IS,1,ContourNumber,Contour Number,,N,standard,PS3.6
3006,0049,,IS,1-n,AttachedContours,Attached Contours,,Y,standard,PS3.6
3006,004A,,SQ,1,SourcePixelPlanesCharacteristicsSequence,Source Pixel Planes Characteristics Sequence,,N,standard,PS3.6
3006,004B,,SQ,1,SourceSeriesSequence,Source Series Sequence,,N,standard,PS3.6
3006,004C,,SQ,1,SourceSeriesInformationSequence,Source Series Information Sequence,,N,standard,PS3.6
3006,004D,,SQ,1,ROICreatorSequence,ROI Creator Sequence,,N,standard,PS3.6
3006,004E,,SQ,1,ROIInterpreterSequence,ROI Interpreter Sequence,,N,standard,PS3.6
3006,004F,,SQ,1,ROIObservationContextCodeSequence,ROI Observation Context Code Sequence,,N,standard,PS3.6
3006,0050,,DS,3-3n,ContourData,Contour Data,,N,standard,PS3.6
3006,0080,,SQ,1,RTROIObservationsSequence,RT ROI Observations Sequence,,N,standard,PS3.6
3006,0082,,IS,1,ObservationNumber,Observation Number,,N,standard,PS3.6
3006,0084,,IS,1,ReferencedROINumber,Referenced ROI Number,,N,standard,PS3.6
3006,0085,,SH,1,ROIObservationLabel,ROI Observation Label,,Y,standard,PS3.6
3006,0086,,SQ,1,RTROIIdentificationCodeSequence,RT ROI Identification Code Sequence,,N,standard,PS3.6
3006,0088,,ST,1,ROIObservationDescription,ROI Observation Description,,Y,standard,PS3.6
3006,00A0,,SQ,1,RelatedRTROIObservationsSequence,Related RT ROI Observations Sequence,,N,standard,PS3.6
3006,00A4,,CS,1,RTROIInterpretedType,RT ROI Interpreted Type,,N,standard,PS3.6
3006,00A6,,PN,1,ROIInterpreter,ROI Interpreter,,N,standard,PS3.6
3006,00B0,,SQ,1,ROIPhysicalPropertiesSequence,ROI Physical Properties Sequence,,N,standard,PS3.6
3006,00B2,,CS,1,ROIPhysicalProperty,ROI Physical Property,,N,standard,PS3.6
3006,00B4,,DS,1,ROIPhysicalPropertyValue,ROI Physical Property Value,,N,standard,PS3.6
3006,00B6,,SQ,1,ROIElementalCompositionSequence,ROI Elemental Composition Sequence,,N,standard,PS3.6
3006,00B7,,US,1,ROIElementalCompositionAtomicNumber,ROI Elemental Composition Atomic Number,,N,standard,PS3.6
3006,00B8,,FL,1,ROIElementalCompositionAtomicMassFraction,ROI Elemental Composition Atomic Mass Fraction,,N,standard,PS3.6
3006,00B9,,SQ,1,AdditionalRTROIIdentificationCodeSequence,Additional RT ROI Identification Code Sequence,,Y,standard,PS3.6
3006,00C0,,SQ,1,FrameOfReferenceRelationshipSequence,Frame of Reference Relationship Sequence,,Y,standard,PS3.6
3006,00C2,,UI,1,RelatedFrameOfReferenceUID,Related Frame of Reference UID,,Y,standard,PS3.6
3006,00C4,,CS,1,FrameOfReferenceTransformationType,Frame of Reference Transformation Type,,Y,standard,PS3.6
3006,00C6,,DS,16,FrameOfReferenceTransformationMatrix,Frame of Reference Transformation Matrix,,N,standard,PS3.6
3006,00C8,,LO,1,FrameOfReferenceTransformationComment,Frame of Reference Transformation Comment,,N,standard,PS3.6
3006,00C9,,SQ,1,PatientLocationCoordinatesSequence,Patient Location Coordinates Sequence,,N,standard,PS3.6
3006,00CA,,SQ,1,PatientLocationCoordinatesCodeSequence,Patient Location Coordinates Code Sequence,,N,standard,PS3.6
3006,00CB,,SQ,1,PatientSupportPositionSequence,Patient Support Position Sequence,,N,standard,PS3.6
3008,0010,,SQ,1,MeasuredDoseReferenceSequence,Measured Dose Reference Sequence,,N,standard,PS3.6
3008,0012,,ST,1,MeasuredDoseDescription,Measured Dose Description,,N,standard,PS3.6
3008,0014,,CS,1,MeasuredDoseType,Measured Dose Type,,N,standard,PS3.6
3008,0016,,DS,1,MeasuredDoseValue,Measured Dose Value,,N,standard,PS3.6
3008,0020,,SQ,1,TreatmentSessionBeamSequence,Treatment Session Beam Sequence,,N,standard,PS3.6
3008,0021,,SQ,1,TreatmentSessionIonBeamSequence,Treatment Session Ion Beam Sequence,,N,standard,PS3.6
3008,0022,,IS,1,CurrentFractionNumber,Current Fraction Number,,N,standard,PS3.6
3008,0024,,DA,1,TreatmentControlPointDate,Treatment Control Point Date,,N,standard,PS3.6
3008,0025,,TM,1,TreatmentControlPointTime,Treatment Control Point Time,,N,standard,PS3.6
3008,002A,,CS,1,TreatmentTerminationStatus,Treatment Termination Status,,N,standard,PS3.6
3008,002B,,SH,1,TreatmentTerminationCode,Treatment Termination Code,,Y,standard,PS3.6
3008,002C,,CS,1,TreatmentVerificationStatus,Treatment Verification Status,,N,standard,PS3.6
3008,0030,,SQ,1,ReferencedTreatmentRecordSequence,Referenced Treatment Record Sequence,,N,standard,PS3.6
3008,0032,,DS,1,SpecifiedPrimaryMeterset,Specified Primary Meterset,,N,standard,PS3.6
3008,0033,,DS,1,SpecifiedSecondaryMeterset,Specified Secondary Meterset,,N,standard,PS3.6
3008,0036,,DS,1,DeliveredPrimaryMeterset,Delivered Primary Meterset,,N,standard,PS3.6
3008,0037,,DS,1,DeliveredSecondaryMeterset,Delivered Secondary Meterset,,N,standard,PS3.6
3008,003A,,DS,1,SpecifiedTreatmentTime,Specified Treatment Time,,N,standard,PS3.6
3008,003B,,DS,1,DeliveredTreatmentTime,Delivered Treatment Time,,N,standard,PS3.6
3008,0040,,SQ,1,ControlPointDeliverySequence,Control Point Delivery Sequence,,N,standard,PS3.6
3008,0041,,SQ,1,IonControlPointDeliverySequence,Ion Control Point Delivery Sequence,,N,standard,PS3.6
3008,0042,,DS,1,SpecifiedMeterset,Specified Meterset,,N,standard,PS3.6
3008,0044,,DS,1,DeliveredMeterset,Delivered Meterset,,N,standard,PS3.6
3008,0045,,FL,1,MetersetRateSet,Meterset Rate Set,,N,standard,PS3.6
3008,0046,,FL,1,MetersetRateDelivered,Meterset Rate Delivered,,N,standard,PS3.6
3008,0047,,FL,1-n,ScanSpotMetersetsDelivered,Scan Spot Metersets Delivered,,N,standard,PS3.6
3008,0048,,DS,1,DoseRateDelivered,Dose Rate Delivered,,N,standard,PS3.6
3008,0050,,SQ,1,TreatmentSummaryCalculatedDoseReferenceSequence,Treatment Summary Calculated Dose Reference Sequence,,N,standard,PS3.6
3008,0052,,DS,1,CumulativeDoseToDoseReference,Cumulative Dose to Dose Reference,,N,standard,PS3.6
3008,0054,,DA,1,FirstTreatmentDate,First Treatment Date,,N,standard,PS3.6
3008,0056,,DA,1,MostRecentTreatmentDate,Most Recent Treatment Date,,N,standard,PS3.6
3008,005A,,IS,1,NumberOfFractionsDelivered,Number of Fractions Delivered,,N,standard,PS3.6
3008,0060,,SQ,1,OverrideSequence,Override Sequence,,N,standard,PS3.6
3008,0061,,AT,1,ParameterSequencePointer,Parameter Sequence Pointer,,N,standard,PS3.6
3008,0062,,AT,1,OverrideParameterPointer,Override Parameter Pointer,,N,standard,PS3.6
3008,0063,,IS,1,ParameterItemIndex,Parameter Item Index,,N,standard,PS3.6
3008,0064,,IS,1,MeasuredDoseReferenceNumber,Measured Dose Reference Number,,N,standard,PS3.6
3008,0065,,AT,1,ParameterPointer,Parameter Pointer,,N,standard,PS3.6
3008,0066,,ST,1,OverrideReason,Override Reason,,N,standard,PS3.6
3008,0067,,US,1,ParameterValueNumber,Parameter Value Number,,N,standard,PS3.6
3008,0068,,SQ,1,CorrectedParameterSequence,Corrected Parameter Sequence,,N,standard,PS3.6
3008,006A,,FL,1,CorrectionValue,Correction Value,,N,standard,PS3.6
3008,0070,,SQ,1,CalculatedDoseReferenceSequence,Calculated Dose Reference Sequence,,N,standard,PS3.6
3008,0072,,IS,1,CalculatedDoseReferenceNumber,Calculated Dose Reference Number,,N,standard,PS3.6
3008,0074,,ST,1,CalculatedDoseReferenceDescription,Calculated Dose Reference Description,,N,standard,PS3.6
3008,0076,,DS,1,CalculatedDoseReferenceDoseValue,Calculated Dose Reference Dose Value,,N,standard,PS3.6
3008,0078,,DS,1,StartMeterset,Start Meterset,,N,standard,PS3.6
3008,007A,,DS,1,EndMeterset,End Meterset,,N,standard,PS3.6
3008,0080,,SQ,1,ReferencedMeasuredDoseReferenceSequence,Referenced Measured Dose Reference Sequence,,N,standard,PS3.6
3008,0082,,IS,1,ReferencedMeasuredDoseReferenceNumber,Referenced Measured Dose Reference Number,,N,standard,PS3.6
3008,0090,,SQ,1,ReferencedCalculatedDoseReferenceSequence,Referenced Calculated Dose Reference Sequence,,N,standard,PS3.6
3008,0092,,IS,1,ReferencedCalculatedDoseReferenceNumber,Referenced Calculated Dose Reference Number,,N,standard,PS3.6
3008,00A0,,SQ,1,BeamLimitingDeviceLeafPairsSequence,Beam Limiting Device Leaf Pairs Sequence,,N,standard,PS3.6
3008,00A1,,SQ,1,EnhancedRTBeamLimitingDeviceSequence,Enhanced RT Beam Limiting Device Sequence,,N,standard,PS3.6
3008,00A2,,SQ,1,EnhancedRTBeamLimitingOpeningSequence,Enhanced RT Beam Limiting Opening Sequence,,N,standard,PS3.6
3008,00A3,,CS,1,EnhancedRTBeamLimitingDeviceDefinitionFlag,Enhanced RT Beam Limiting Device Definition Flag,,N,standard,PS3.6
3008,00A4,,FD,2-2n,ParallelRTBeamDelimiterOpeningExtents,Parallel RT Beam Delimiter Opening Extents,,N,standard,PS3.6
3008,00B0,,SQ,1,RecordedWedgeSequence,Recorded Wedge Sequence,,N,standard,PS3.6
3008,00C0,,SQ,1,RecordedCompensatorSequence,Recorded Compensator Sequence,,N,standard,PS3.6
3008,00D0,,SQ,1,RecordedBlockSequence,Recorded Block Sequence,,N,standard,PS3.6
3008,00D1,,SQ,1,RecordedBlockSlabSequence,Recorded Block Slab Sequence,,N,standard,PS3.6
3008,00E0,,SQ,1,TreatmentSummaryMeasuredDoseReferenceSequence,Treatment Summary Measured Dose Reference Sequence,,N,standard,PS3.6
3008,00F0,,SQ,1,RecordedSnoutSequence,Recorded Snout Sequence,,N,standard,PS3.6
3008,00F2,,SQ,1,RecordedRangeShifterSequence,Recorded Range Shifter Sequence,,N,standard,PS3.6
3008,00F4,,SQ,1,RecordedLateralSpreadingDeviceSequence,Recorded Lateral Spreading Device Sequence,,N,standard,PS3.6
3008,00F6,,SQ,1,RecordedRangeModulatorSequence,Recorded Range Modulator Sequence,,N,standard,PS3.6
3008,0100,,SQ,1,RecordedSourceSequence,Recorded Source Sequence,,N,standard,PS3.6
3008,0105,,LO,1,SourceSerialNumber,Source Serial Number,,N,standard,PS3.6
3008,0110,,SQ,1,TreatmentSessionApplicationSetupSequence,Treatment Session Application Setup Sequence,,N,standard,PS3.6
3008,0116,,CS,1,ApplicationSetupCheck,Application Setup Check,,N,standard,PS3.6
3008,0120,,SQ,1,RecordedBrachyAccessoryDeviceSequence,Recorded Brachy Accessory Device Sequence,,N,standard,PS3.6
3008,0122,,IS,1,ReferencedBrachyAccessoryDeviceNumber,Referenced Brachy Accessory Device Number,,N,standard,PS3.6
3008,0130,,SQ,1,RecordedChannelSequence,Recorded Channel Sequence,,N,standard,PS3.6
3008,0132,,DS,1,SpecifiedChannelTotalTime,Specified Channel Total Time,,N,standard,PS3.6
3008,0134,,DS,1,DeliveredChannelTotalTime,Delivered Channel Total Time,,N,standard,PS3.6
3008,0136,,IS,1,SpecifiedNumberOfPulses,Specified Number of Pulses,,N,standard,PS3.6
3008,0138,,IS,1,DeliveredNumberOfPulses,Delivered Number of Pulses,,N,standard,PS3.6
3008,013A,,DS,1,SpecifiedPulseRepetitionInterval,Specified Pulse Repetition Interval,,N,standard,PS3.6
3008,013C,,DS,1,DeliveredPulseRepetitionInterval,Delivered Pulse Repetition Interval,,N,standard,PS3.6
3008,0140,,SQ,1,RecordedSourceApplicatorSequence,Recorded Source Applicator Sequence,,N,standard,PS3.6
3008,0142,,IS,1,ReferencedSourceApplicatorNumber,Referenced Source Applicator Number,,N,standard,PS3.6
3008,0150,,SQ,1,RecordedChannelShieldSequence,Recorded Channel Shield Sequence,,N,standard,PS3.6
3008,0152,,IS,1,ReferencedChannelShieldNumber,Referenced Channel Shield Number,,N,standard,PS3.6
3008,0160,,SQ,1,BrachyControlPointDeliveredSequence,Brachy Control Point Delivered Sequence,,N,standard,PS3.6
3008,0162,,DA,1,SafePositionExitDate,Safe Position Exit Date,,N,standard,PS3.6
3008,0164,,TM,1,SafePositionExitTime,Safe Position Exit Time,,N,standard,PS3.6
3008,0166,,DA,1,SafePositionReturnDate,Safe Position Return Date,,N,standard,PS3.6
3008,0168,,TM,1,SafePositionReturnTime,Safe Position Return Time,,N,standard,PS3.6
3008,0171,,SQ,1,PulseSpecificBrachyControlPointDeliveredSequence,Pulse Specific Brachy Control Point Delivered Sequence,,N,standard,PS3.6
3008,0172,,US,1,PulseNumber,Pulse Number,,N,standard,PS3.6
3008,0173,,SQ,1,BrachyPulseControlPointDeliveredSequence,Brachy Pulse Control Point Delivered Sequence,,N,standard,PS3.6
3008,0200,,CS,1,CurrentTreatmentStatus,Current Treatment Status,,N,standard,PS3.6
3008,0202,,ST,1,TreatmentStatusComment,Treatment Status Comment,,N,standard,PS3.6
3008,0220,,SQ,1,FractionGroupSummarySequence,Fraction Group Summary Sequence,,N,standard,PS3.6
3008,0223,,IS,1,ReferencedFractionNumber,Referenced Fraction Number,,N,standard,PS3.6
3008,0224,,CS,1,FractionGroupType,Fraction Group Type,,N,standard,PS3.6
3008,0230,,CS,1,BeamStopperPosition,Beam Stopper Position,,N,standard,PS3.6
3008,0240,,SQ,1,FractionStatusSummarySequence,Fraction Status Summary Sequence,,N,standard,PS3.6
3008,0250,,DA,1,TreatmentDate,Treatment Date,,N,standard,PS3.6
3008,0251,,TM,1,TreatmentTime,Treatment Time,,N,standard,PS3.6
300A,0002,,SH,1,RTPlanLabel,RT Plan Label,,N,standard,PS3.6
300A,0003,,LO,1,RTPlanName,RT Plan Name,,N,standard,PS3.6
300A,0004,,ST,1,RTPlanDescription,RT Plan Description,,N,standard,PS3.6
300A,0006,,DA,1,RTPlanDate,RT Plan Date,,N,standard,PS3.6
300A,0007,,TM,1,RTPlanTime,RT Plan Time,,N,standard,PS3.6
300A,0009,,LO,1-n,TreatmentProtocols,Treatment Protocols,,N,standard,PS3.6
300A,000A,,CS,1,PlanIntent,Plan Intent,,N,standard,PS3.6
300A,000B,,LO,1-n,TreatmentSites,Treatment Sites,,Y,standard,PS3.6
300A,000C,,CS,1,RTPlanGeometry,RT Plan Geometry,,N,standard,PS3.6
300A,000E,,ST,1,PrescriptionDescription,Prescription Description,,N,standard,PS3.6
300A,0010,,SQ,1,DoseReferenceSequence,Dose Reference Sequence,,N,standard,PS3.6
300A,0012,,IS,1,DoseReferenceNumber,Dose Reference Number,,N,standard,PS3.6
300A,0013,,UI,1,DoseReferenceUID,Dose Reference UID,,N,standard,PS3.6
300A,0014,,CS,1,DoseReferenceStructureType,Dose Reference Structure Type,,N,standard,PS3.6
300A,0015,,CS,1,NominalBeamEnergyUnit,Nominal Beam Energy Unit,,N,standard,PS3.6
300A,0016,,LO,1,DoseReferenceDescription,Dose Reference Description,,N,standard,PS3.6
300A,0018,,DS,3,DoseReferencePointCoordinates,Dose Reference Point Coordinates,,N,standard,PS3.6
300A,001A,,DS,1,NominalPriorDose,Nominal Prior Dose,,N,standard,PS3.6
300A,0020,,CS,1,DoseReferenceType,Dose Reference Type,,N,standard,PS3.6
300A,0021,,DS,1,ConstraintWeight,Constraint Weight,,N,standard,PS3.6
300A,0022,,DS,1,DeliveryWarningDose,Delivery Warning Dose,,N,standard,PS3.6
300A,0023,,DS,1,DeliveryMaximumDose,Delivery Maximum Dose,,N,standard,PS3.6
300A,0025,,DS,1,TargetMinimumDose,Target Minimum Dose,,N,standard,PS3.6
300A,0026,,DS,1,TargetPrescriptionDose,Target Prescription Dose,,N,standard,PS3.6
300A,0027,,DS,1,TargetMaximumDose,Target Maximum Dose,,N,standard,PS3.6
300A,0028,,DS,1,TargetUnderdoseVolumeFraction,Target Underdose Volume Fraction,,N,standard,PS3.6
300A,002A,,DS,1,OrganAtRiskFullVolumeDose,Organ at Risk Full-volume Dose,,N,standard,PS3.6
300A,002B,,DS,1,OrganAtRiskLimitDose,Organ at Risk Limit Dose,,N,standard,PS3.6
300A,002C,,DS,1,OrganAtRiskMaximumDose,Organ at Risk Maximum Dose,,N,standard,PS3.6
300A,002D,,DS,1,OrganAtRiskOverdoseVolumeFraction,Organ at Risk Overdose Volume Fraction,,N,standard,PS3.6
300A,0040,,SQ,1,ToleranceTableSequence,Tolerance Table Sequence,,N,standard,PS3.6
300A,0042,,IS,1,ToleranceTableNumber,Tolerance Table Number,,N,standard,PS3.6
300A,0043,,SH,1,ToleranceTableLabel,Tolerance Table Label,,N,standard,PS3.6
300A,0044,,DS,1,GantryAngleTolerance,Gantry Angle Tolerance,,N,standard,PS3.6
300A,0046,,DS,1,BeamLimitingDeviceAngleTolerance,Beam Limiting Device Angle Tolerance,,N,standard,PS3.6
300A,0048,,SQ,1,BeamLimitingDeviceToleranceSequence,Beam Limiting Device Tolerance Sequence,,N,standard,PS3.6
300A,004A,,DS,1,BeamLimitingDevicePositionTolerance,Beam Limiting Device Position Tolerance,,N,standard,PS3.6
300A,004B,,FL,1,SnoutPositionTolerance,Snout Position Tolerance,,N,standard,PS3.6
300A,004C,,DS,1,PatientSupportAngleTolerance,Patient Support Angle Tolerance,,N,standard,PS3.6
300A,004E,,DS,1,TableTopEccentricAngleTolerance,Table Top Eccentric Angle Tolerance,,N,standard,PS3.6
300A,004F,,FL,1,TableTopPitchAngleTolerance,Table Top Pitch Angle Tolerance,,N,standard,PS3.6
300A,0050,,FL,1,TableTopRollAngleTolerance,Table Top Roll Angle Tolerance,,N,standard,PS3.6
300A,0051,,DS,1,TableTopVerticalPositionTolerance,Table Top Vertical Position Tolerance,,N,standard,PS3.6
300A,0052,,DS,1,TableTopLongitudinalPositionTolerance,Table Top Longitudinal Position Tolerance,,N,standard,PS3.6
300A,0053,,DS,1,TableTopLateralPositionTolerance,Table Top Lateral Position Tolerance,,N,standard,PS3.6
300A,0055,,CS,1,RTPlanRelationship,RT Plan Relationship,,N,standard,PS3.6
300A,0070,,SQ,1,FractionGroupSequence,Fraction Group Sequence,,N,standard,PS3.6
300A,0071,,IS,1,FractionGroupNumber,Fraction Group Number,,N,standard,PS3.6
300A,0072,,LO,1,FractionGroupDescription,Fraction Group Description,,N,standard,PS3.6
300A,0078,,IS,1,NumberOfFractionsPlanned,Number of Fractions Planned,,N,standard,PS3.6
300A,0079,,IS,1,NumberOfFractionPatternDigitsPerDay,Number of Fraction Pattern Digits Per Day,,N,standard,PS3.6
300A,007A,,IS,1,RepeatFractionCycleLength,Repeat Fraction Cycle Length,,N,standard,PS3.6
300A,007B,,LT,1,FractionPattern,Fraction Pattern,,N,standard,PS3.6
300A,0080,,IS,1,NumberOfBeams,Number of Beams,,N,standard,PS3.6
300A,0082,,DS,3,BeamDoseSpecificationPoint,Beam Dose Specification Point,,Y,standard,PS3.6
300A,0083,,UI,1,ReferencedDoseReferenceUID,Referenced Dose Reference UID,,N,standard,PS3.6
300A,0084,,DS,1,BeamDose,Beam Dose,,N,standard,PS3.6
300A,0086,,DS,1,BeamMeterset,Beam Meterset,,N,standard,PS3.6
300A,0088,,FL,1,BeamDosePointDepth,Beam Dose Point Depth,,N,standard,PS3.6
300A,0089,,FL,1,BeamDosePointEquivalentDepth,Beam Dose Point Equivalent Depth,,N,standard,PS3.6
300A,008A,,FL,1,BeamDosePointSSD,Beam Dose Point SSD,,N,standard,PS3.6
300A,008B,,CS,1,BeamDoseMeaning,Beam Dose Meaning,,N,standard,PS3.6
300A,008C,,SQ,1,BeamDoseVerificationControlPointSequence,Beam Dose Verification Control Point Sequence,,N,standard,PS3.6
300A,008D,,FL,1,AverageBeamDosePointDepth,Average Beam Dose Point Depth,,Y,standard,PS3.6
300A,008E,,FL,1,AverageBeamDosePointEquivalentDepth,Average Beam Dose Point Equivalent Depth,,Y,standard,PS3.6
300A,008F,,FL,1,AverageBeamDosePointSSD,Average Beam Dose Point SSD,,Y,standard,PS3.6
300A,0090,,CS,1,BeamDoseType,Beam Dose Type,,N,standard,PS3.6
300A,0091,,DS,1,AlternateBeamDose,Alternate Beam Dose,,N,standard,PS3.6
300A,0092,,CS,1,AlternateBeamDoseType,Alternate Beam Dose Type,,N,standard,PS3.6
300A,0093,,CS,1,DepthValueAveragingFlag,Depth Value Averaging Flag,,N,standard,PS3.6
300A,0094,,DS,1,BeamDosePointSourceToExternalContourDistance,Beam Dose Point Source to External Contour Distance,,N,standard,PS3.6
300A,00A0,,IS,1,NumberOfBrachyApplicationSetups,Number of Brachy Application Setups,,N,standard,PS3.6
300A,00A2,,DS,3,BrachyApplicationSetupDoseSpecificationPoint,Brachy Application Setup Dose Specification Point,,N,standard,PS3.6
300A,00A4,,DS,1,BrachyApplicationSetupDose,Brachy Application Setup Dose,,N,standard,PS3.6
300A,00B0,,SQ,1,BeamSequence,Beam Sequence,,N,standard,PS3.6
300A,00B2,,SH,1,TreatmentMachineName,Treatment Machine Name,,N,standard,PS3.6
